0	2.31939	1.76477	1.68928	1.90314	2.71954	2.23	2.26659	1.97687	1.42121	1.49159	1.52724	1.57346	1.60438
0	2.32315	1.76483	1.68934	1.90321	2.7221	2.23057	2.25941	1.97743	1.42127	1.49166	1.5273	1.57353	1.60445
0	2.32269	1.76488	1.68939	1.90326	2.72631	2.23145	2.25742	1.97831	1.42131	1.4917	1.52735	1.57357	1.60449
0	2.32707	1.76491	1.68942	1.90329	2.73087	2.23239	2.25607	1.97925	1.42135	1.49174	1.52738	1.57361	1.60453
0	2.32954	1.76495	1.68945	1.90333	2.73405	2.23305	2.25499	1.97991	1.42138	1.49177	1.52741	1.57364	1.60456
0	2.32829	1.76498	1.68948	1.90336	2.73513	2.23329	2.25408	1.98015	1.42141	1.4918	1.52744	1.57367	1.60459
0	2.33213	1.765	1.68951	1.90338	2.73525	2.23334	2.25328	1.9802	1.42143	1.49182	1.52747	1.5737	1.60462
0	2.33753	1.76503	1.68954	1.90341	2.7313	2.23257	2.25256	1.97943	1.42146	1.49185	1.52749	1.57372	1.60464
0	2.33734	1.76505	1.68956	1.90343	2.73872	2.23407	2.2519	1.98093	1.42148	1.49187	1.52752	1.57374	1.60466
0	2.3353	1.76507	1.68958	1.90345	2.73673	2.23369	2.25129	1.98055	1.4215	1.49189	1.52754	1.57377	1.60469
0	2.34863	1.76509	1.6896	1.90347	2.73209	2.23278	2.25071	1.97964	1.42152	1.49191	1.52756	1.57379	1.60471
0	2.34774	1.76511	1.68962	1.9035	2.73728	2.23384	2.25017	1.98069	1.42154	1.49193	1.52758	1.57381	1.60473
0	2.34959	1.76513	1.68964	1.90351	2.73576	2.23355	2.24966	1.98041	1.42156	1.49195	1.5276	1.57382	1.60475
0	2.3515	1.76515	1.68966	1.90353	2.73917	2.23424	2.24917	1.9811	1.42158	1.49197	1.52762	1.57384	1.60476
0	2.35001	1.76517	1.68968	1.90355	2.73578	2.23358	2.2487	1.98044	1.4216	1.49199	1.52763	1.57386	1.60478
0	2.35374	1.76519	1.68969	1.90357	2.74008	2.23446	2.24825	1.98131	1.42161	1.492	1.52765	1.57388	1.6048
0	2.35243	1.7652	1.68971	1.90359	2.74013	2.23448	2.24782	1.98134	1.42163	1.49202	1.52767	1.57389	1.60482
0	2.36622	1.76522	1.68973	1.9036	2.73749	2.23397	2.2474	1.98082	1.42165	1.49204	1.52768	1.57391	1.60483
0	2.35903	1.76524	1.68974	1.90362	2.73683	2.23385	2.247	1.9807	1.42166	1.49205	1.5277	1.57393	1.60485
0	2.3618	1.76525	1.68976	1.90363	2.7415	2.23479	2.2466	1.98165	1.42168	1.49207	1.52771	1.57394	1.60486
0	2.36329	1.76527	1.68977	1.90365	2.74003	2.23451	2.24622	1.98137	1.42169	1.49208	1.52773	1.57396	1.60488
0	2.3647	1.76528	1.68979	1.90366	2.73846	2.23421	2.24585	1.98106	1.42171	1.4921	1.52774	1.57397	1.60489
0	2.36274	1.7653	1.6898	1.90368	2.74302	2.23513	2.24549	1.98199	1.42172	1.49211	1.52776	1.57398	1.60491
0	2.35938	1.76531	1.68982	1.90369	2.74151	2.23484	2.24514	1.9817	1.42173	1.49212	1.52777	1.574	1.60492
0	2.37831	1.76532	1.68983	1.90371	2.74158	2.23487	2.24479	1.98172	1.42175	1.49214	1.52779	1.57401	1.60493
0	2.37259	1.76534	1.68984	1.90372	2.74348	2.23526	2.24445	1.98211	1.42176	1.49215	1.5278	1.57403	1.60495
0	2.36966	1.76535	1.68986	1.90373	2.74277	2.23513	2.24412	1.98198	1.42177	1.49216	1.52781	1.57404	1.60496
0	2.37584	1.76536	1.68987	1.90375	2.74625	2.23583	2.2438	1.98269	1.42179	1.49218	1.52782	1.57405	1.60497
0	2.37522	1.76538	1.68988	1.90376	2.74453	2.2355	2.24348	1.98235	1.4218	1.49219	1.52784	1.57406	1.60499
0	2.37276	1.76539	1.68989	1.90377	2.74614	2.23583	2.24317	1.98269	1.42181	1.4922	1.52785	1.57408	1.605
0	2.38243	1.7654	1.68991	1.90378	2.74195	2.23501	2.24287	1.98186	1.42182	1.49221	1.52786	1.57409	1.60501
0	2.37989	1.76541	1.68992	1.9038	2.74729	2.23608	2.24257	1.98294	1.42183	1.49222	1.52787	1.5741	1.60502
0	2.37712	1.76542	1.68993	1.90381	2.74415	2.23546	2.24227	1.98232	1.42185	1.49224	1.52788	1.57411	1.60503
0	2.37992	1.76544	1.68994	1.90382	2.74518	2.23568	2.24199	1.98253	1.42186	1.49225	1.5279	1.57412	1.60505
0	2.38116	1.76545	1.68995	1.90383	2.74887	2.23643	2.2417	1.98328	1.42187	1.49226	1.52791	1.57414	1.60506
0	2.38227	1.76546	1.68997	1.90384	2.75057	2.23678	2.24142	1.98363	1.42188	1.49227	1.52792	1.57415	1.60507
0	2.38001	1.76547	1.68998	1.90385	2.75027	2.23672	2.24114	1.98358	1.42189	1.49228	1.52793	1.57416	1.60508
0	2.3897	1.76548	1.68999	1.90387	2.74243	2.23517	2.24087	1.98202	1.4219	1.49229	1.52794	1.57417	1.60509
0	2.38045	1.76549	1.69	1.90388	2.7479	2.23627	2.2406	1.98312	1.42191	1.4923	1.52795	1.57418	1.6051
0	2.39491	1.7655	1.69001	1.90389	2.74594	2.23589	2.24034	1.98274	1.42192	1.49231	1.52796	1.57419	1.60511
0	2.39381	1.76551	1.69002	1.9039	2.74888	2.23648	2.24007	1.98333	1.42193	1.49232	1.52797	1.5742	1.60512
